book_id,title,author,current_score,v2_score,decision,door_count,doors_identified,second_layer_pass,rationale
c37d386a-384f-4ebc-a192-d022a160982c,Over and Under the Pond,Kate Messner,5,3,drop-to-3,3,"freshwater pond ecology, above/below habitat structure, natural history narrative",n/a,"Three doors at picture-book density: freshwater ecology, habitat structure, natural history. OD only 80ch. The over/under structure is the single concept; well executed but narrow in domain scope."
1acf2f4f-15fc-4cf8-bf1d-a421db2b74be,Radium Girls (Young Readers Edition),Kate Moore,5,4,drop-to-4,5,"labor history, radiation physics, womens history, workplace safety and law, industrial history",no,"Five doors: labor, physics, gender history, law, industrial history. Single band (10-12). The radium-workers-fight-back narrative is powerful and multi-domain but delivered linearly; the legal and scientific layers are explicit throughout."
4f2f3c65-0cb5-4706-992c-000062689fce,Reaching for the Moon: The Autobiography of NASA Mathematician Katherine Johnson,Katherine Johnson,5,4,drop-to-4,5,"space history, mathematics, civil rights/racial history, gender history, autobiography/memoir",no,"Five doors: space, math, racial history, gender history, memoir. Single band (10-12). Autobiography format delivers all layers simultaneously and explicitly — the intersection of race, gender, and science is the stated subject throughout."
734fa8a9-255a-4322-bba6-ca92c550e6bf,Rising Water: The Story of the Thai Cave Rescue,Marc Aronson,5,4,drop-to-4,4,"cave geology and spelunking, rescue diving science, international cooperation dynamics, psychology under extreme conditions",n/a,"Four doors: geology, rescue science, international cooperation, psychology. Single band (10-12). Does not confirm five-door threshold; immediate rescue narrative delivers drama and science in linear sequence."
b843eeb9-cbac-46e8-91f8-67528a761b72,Roxaboxen,Alice McLerran,5,4,drop-to-4,3,"imaginative play and community building, desert geography, childhood memory and retrospection",no,"Three doors: play/community, geography, memory. Second layer present but door count insufficient — the retrospective framing (Roxaboxen is still there) creates a meditation on childhood memory but requires only 3 doors at picture-book density to do it."
3374fa70-9372-46c2-84a2-d4de5f808858,Sam and Dave Dig a Hole,Mac Barnett,5,4,drop-to-4,4,"earth science (underground layers), persistence and near-miss narrative, visual irony, subtle parallel-world ending",near-miss,"Four doors: earth science, persistence, visual irony, narrative. Second layer near-miss: the subtle visual differences at the endings close may reveal a parallel-world reading to attentive older readers, but the structural embedding requires noticing a visual detail rather than a re-reading of meaning — more visual-acuity test than genuine second layer."
fb8514c6-dd24-4491-a3fe-c6efba4687d4,"Santiago Saw Things Differently: Santiago Ramón y Cajal, Scientific Artist",Christine Iverson,5,5,hold-5,5,"neuroscience and neural anatomy, art and scientific illustration, biography, Spanish history and culture, scientific methodology (observation as discovery)",yes,"Five integrated doors: neuroscience, art, biography, history, methodology. Second layer holds: at 5-6 Cajals drawings read as beautiful art of mysterious shapes; at 7-9 the same drawings reveal themselves as the discovery (neurons are individual cells, not a continuous net) — art and scientific breakthrough are structurally identical objects in this book."
84fa5cfc-c073-4b4c-9bb5-b31dcb2c513c,Seeds of Change,Jen Cullerton Johnson,5,4,drop-to-4,4,"Kenyan environmental history, womens civic leadership, tree planting ecology, post-colonial African history",no,"Four doors: environmental history, leadership, ecology, post-colonial history. Calibrates with Mama Miti 4 anchor — same Wangari Maathai subject treated at picture-book density in linear biographical sequence."
6a9eeb44-5953-43fc-a54b-7467a3401e5b,Seeds of Discovery: How Barbara McClintock Used Corn and Curiosity to Solve a Science Mystery and Win a Nobel Prize,Lori Alexander,5,5,hold-5,5,"genetics and molecular biology (transposable elements), womens history in science, scientific methodology and peer rejection, agricultural science (corn genetics), biography",yes,"Five integrated doors: genetics, gender in science, methodology, agriculture, biography. Second layer holds: at 5-6 reads as inspiring biography of woman who studied corn for decades and was ignored; at 7-9 the jumping genes concept (genetic elements that move between chromosomes, revolutionizing understanding of heredity) becomes legible as a scientific revolution, not just a discovery — same corn plants, fundamentally different biological meaning."
8dbf5c30-09c9-4830-81c1-7017eb49e688,"Seen and Unseen: What Dorothea Lange, Toyo Miyatake, and Ansel Adams's Photographs Reveal About the Japanese American Incarceration",Elizabeth Partridge,5,5,hold-5,5,"photography as historical document, Japanese American incarceration history, civil liberties and racial justice, WWII American history, visual analysis and photographic theory",yes,"Five integrated doors: photography, incarceration history, civil liberties, WWII, visual theory. Second layer holds: at 7-9 the three photographers produce powerful historical images; at 10-12 the same photographs reveal what each photographer chose to show and hide and why (government assignment, insider witness, humanizing beauty) — photographic theory makes the same images mean differently at different reading ages."
99e9ea5f-7915-4bab-8f28-c64c030baec8,Separate Is Never Equal,Duncan Tonatiuh,5,4,drop-to-4,5,"civil rights history (pre-Brown desegregation), legal process/civics, California history, Mexican American history, social justice",no,"Five doors: civil rights, law, California history, Mexican American history, social justice. OD only 82ch at picture-book density — too thin for structural second-layer embedding. The legal and historical layers are labeled but not woven as re-reading layers."
c4a50948-cf53-4caa-853e-5281f9bbe239,Shark Lady,Jess Keating,5,4,drop-to-4,5,"shark science, marine biology, biography, gender history (woman in male-dominated field), ocean geography",no,"Five doors: shark science, marine biology, biography, gender history, geography. OD only 117ch at picture-book density. Inspiring biography with multi-domain reach; calibrates with Mama Miti 4 anchor (thin delivery)."
a717fa07-f68a-436e-910c-d7a078c7d8aa,Shining Star: Vera Rubin Discovers Dark Matter,Suzanne Slade,5,4,drop-to-4,5,"astronomy and cosmology, womens history in science, dark matter physics, scientific methodology, biography",no,"Five doors: astronomy, gender in science, dark matter physics, methodology, biography. Early-reader format limits depth; the dark matter physics concept likely receives summary treatment rather than structural embedding across re-reading ages."
e8273e13-9ad5-4207-88a1-d923e62ae255,Shipwreck at the Bottom of the World,Jennifer Armstrong,5,4,drop-to-4,5,"Shackleton expedition, Antarctic geography, survival science, maritime history, social-emotional (team cohesion under crisis)",no,Five subjects confirmed. OD only 69ch — extremely thin for advanced independent level. Single band (10-12). Delivers multi-domain content but too thin to embed a structural second layer.
17a00390-9528-454e-a360-16460d43265c,Shipwrecked! by the Laws of Science: How 14 Shipwrecks Redefined What We Know About Our World,Martin W. Sandler,5,5,hold-5,5,"maritime history, multiple scientific domains (per shipwreck: oceanography, geology, biology, chemistry), scientific methodology, naval history, disaster science",yes,"Five integrated doors: maritime, cross-domain science, methodology, naval history, disaster science. Second layer holds: at 7-9 each wreck reads as dramatic disaster story; at 10-12 the same disasters reveal themselves as unintentional scientific experiments that advanced knowledge — same ships, fundamentally different meaning."
f4ee2fbb-9008-4c08-a882-986736b76901,Six Dots: A Story of Young Louis Braille,Jen Bryant,5,5,hold-5,5,"disability and accessibility history, literacy and writing systems, biography, 19th-century French history, scientific invention process",yes,"Five integrated doors: disability history, literacy, biography, French history, invention. Second layer holds: at 5-6 reads as inspiring story of blind boy who created a reading system for the blind; at 7-9 the Braille grid reveals itself as an elegant information-encoding system — six dots encoding 64 possible patterns — transforming the same dots from triumph narrative into mathematical design insight."
2c9db5d8-fe20-4e87-8add-6cb4c56b701f,Still Life,Alex London,5,4,drop-to-4,3,"visual art and illustration, social-emotional (loss and memory), narrative/wordless storytelling",n/a,"Three doors at picture-book density: visual art, social-emotional, narrative. No subject tags confirmed. Conservative hold at 4 pending subject confirmation; does not reach five-door threshold on available evidence."
32efc50d-50b3-4b06-b7d8-590d66b9e9d8,Sulwe,Lupita Nyong'o,5,4,drop-to-4,4,"colorism and social-emotional identity, astronomy/night sky (extended metaphor), African heritage, visual art/illustration",no,"Four doors: colorism, astronomy, cultural heritage, visual art. Second layer fails: the night-and-day origin story is woven into the surface narrative as the plot resolution — both the metaphor and the self-acceptance lesson are accessible simultaneously to all readers, not discovered at older re-reading."
fbbd7850-73da-4b53-9c22-46b928ce02d1,Swirl by Swirl: Spirals in Nature,Joyce Sidman,5,3,drop-to-3,3,"mathematics (spirals and Fibonacci), natural science, visual art",n/a,"Three doors at picture-book density: math, natural science, visual art. OD only 67ch. Single concept (spirals in nature) executed with craft — calibrates with the Press Here anchor for concept books where the concept is the book."
ca8399a2-59c4-4965-8a08-d56d2e7f08fe,Teaching for Change: How Septima Clark Led the Civil Rights Movement to Voting Justice,Yvonne Clark-Rhines and Monica Clark-Robinson,5,4,drop-to-4,5,"civil rights history, education as civil rights tool (citizenship schools), biography, citizenship and voting rights, African American history",no,"Five doors: civil rights, education, biography, voting rights, African American history. Early-reader format limits concept depth; biography of Septima Clark delivered in linear sequence at early-reader density."
f7e97f0f-8ca9-400b-8a50-6e9206482aa9,Temple Grandin,Sy Montgomery,5,4,drop-to-4,5,"autism and neurodivergence, animal science and behavior, agricultural engineering, biography, social-emotional wisdom",no,Five subjects confirmed. OD only 82ch for an independent-level book — extremely thin. Single band (10-12). Inspiring biography with multi-domain reach delivered too thinly to embed a structural second layer.
147b0b62-b2cd-4830-9627-c32039aed9d9,The Astronaut Who Painted the Moon,Dean Robbins,5,4,drop-to-4,4,"visual art/painting, space science and Apollo program, biography, history of human spaceflight",no,"Four doors: art, space science, biography, history. Second layer fails: the astronaut-turned-painter narrative is the explicit point; art and science as dual callings are stated rather than embedded as a re-reading layer."
9e8239af-3c36-4e10-bfcf-b34a39d5c444,The Bard and the Book: How the First Folio Saved the Plays of William Shakespeare from Oblivion,Ann Bausum,5,5,hold-5,5,"Shakespearean literary history, early modern book publishing/printing, cultural preservation theory, 17th-century English history, the philosophy of literary legacy",yes,"Five integrated doors: literary history, book history, cultural preservation, English history, literary philosophy. Second layer holds: at 7-9 reads as dramatic detective story of how Shakespeares plays survived; at 10-12 the same First Folio reveals itself as a meditation on which works get preserved and why, and whose cultural choices determine what survives — a fundamentally different meaning of the same artifact."
2093f602-f7f1-4953-ac34-f8ff61299852,The Book of Turtles,Sy Montgomery,5,4,drop-to-4,4,"turtle biology and herpetology, conservation science, ecological relationships, natural history",no,"Four doors: biology, conservation, ecology, natural history. Sy Montgomery nature writing with multi-domain reach; conservation message delivered explicitly rather than embedded as a structural second layer."
c53c654e-74ce-4533-949d-f2810f50a9e3,The Boy Who Harnessed the Wind (Young Readers Edition),William Kamkwamba & Bryan Mealer,5,5,hold-5,5,"electrical engineering and wind energy, Malawian history and geography, innovation under scarcity, sustainability and appropriate technology, biography",yes,"Five integrated doors: engineering, African history, innovation, sustainability, biography. Second layer holds: at 7-9 reads as inspiring story of ingenious boy building a windmill from scrap; at 10-12 the same windmill reveals a portrait of structural poverty — the drought, the school fees he cannot pay, the library book as his only access to technical knowledge — making the same scenes read as appropriate technology and knowledge access, not just personal triumph."
f8c2e905-6943-4358-ad88-cfce286fb793,The Bug Girl,Benjamin Harper & Sarah Glenn Marsh,5,4,drop-to-4,4,"entomology, neurodivergence (Tourette syndrome), social-emotional (difference and belonging), science as identity",no,"Four doors: entomology, neurodivergence, social-emotional, science identity. The representation of Tourette syndrome and the science-as-belonging message are stated explicitly; no structural second layer discovered through re-reading."
d95072da-e349-4f02-bb8c-4f074646ae5f,The Camel Library: A True Story from Pakistan,Marzieh Abbas,5,4,drop-to-4,3,"literacy and library access, Pakistani culture and geography, humanitarian dedication",n/a,"Three doors: literacy, Pakistani culture, humanitarian service. Early-reader format limits concept density; no subject tags confirmed. Does not reach five-door threshold."
d1151e1a-5f32-417d-9b2a-61507575c597,The Cecilia Payne Story: Reaching for the Stars,Laura Alary,5,4,drop-to-4,4,"astrophysics and stellar composition, women in science history, scientific discovery (hydrogen in stars), 20th-century institutional history",no,"Four doors: astrophysics, gender in science, scientific discovery, institutional history. Early-reader biography; Payne-Gaposchkin discovery delivered in inspiring-but-ignored linear sequence."
4f11b53c-6250-47bf-80ca-8778c3c644c4,The Darkest Dark,Chris Hadfield,5,4,drop-to-4,4,"space science and Apollo 11 history, fear and courage (social-emotional), biography, the relationship between imagination and real achievement",no,"Four doors: space science, social-emotional, biography, imagination. Second layer fails: the fear-of-dark-to-astronaut arc is the explicit trajectory; the Apollo landing as transformative moment is stated rather than structurally embedded."
22e98cd3-6db4-4346-b4ac-df8b770c97bf,The Day the Crayons Quit,Drew Daywalt,5,4,drop-to-4,4,"epistolary form, color theory, perspective-taking (each crayons voice), humor and satire",no,Per rubric: Day the Crayons Quit is the 4 anchor. Multi-door and well-crafted; second layer fails because the gag is fully visible at 5-6 and re-reading at older age surfaces the same gag with more vocabulary. Not a different meaning — same meaning twice.
5176c3ad-1256-44ec-98db-5a05f7a1a9c9,The Doomsday Detectives: How Walter and Luis Alvarez Solved the Mystery of Dinosaur Extinction,Cindy Jenson-Elliott,5,5,hold-5,5,"paleontology, geophysics (asteroid impact science), cross-disciplinary scientific collaboration, history of scientific discovery, stratigraphy/geology",yes,"Five integrated doors: paleontology, geophysics, scientific collaboration, discovery history, geology. Second layer holds: at 7-9 reads as cool detective story — how did the dinosaurs die?; at 10-12 the Alvarez work reveals itself as a model of cross-disciplinary scientific reasoning (physics + geology + paleontology combined to solve a biological question) — the same discovery, different epistemological meaning."
616acf9b-6cda-49ec-a43b-7f704e5a93f0,The Dream Builder's Blueprint: Dr. King's Message to Young People,Alice Faye Duncan,5,4,drop-to-4,3,"civil rights history, Dr. King biography, social justice and civic action",n/a,"Three doors: civil rights, biography, social justice. Early-reader format; no subject tags. Does not reach five-door threshold."
10d434b4-4436-45e2-a239-77387e5bc693,"The Enigma Girls: How Ten Teenagers Broke Ciphers, Kept Secrets, and Helped Win World War II",Candace Fleming,5,4,drop-to-4,4,"cryptography, WWII history, teenage girls in wartime intelligence, biography (10 subjects)",n/a,"Four doors: cryptography, WWII, girls/womens history, biography. Single band (10-12). Linear biographical narrative of multiple codebreakers; does not reach five-door threshold with confirmed distinct domains."
3d6600b3-ffc9-4c20-9779-7ba7aa00316f,The Evolution of Calpurnia Tate,Jacqueline Kelly,5,4,drop-to-4,5,"evolutionary biology (Darwinism), Texas historical setting (1900), gender barriers to women in science, family dynamics and intergenerational conflict, social-emotional",no,Five subjects confirmed. OD only 90ch for independent chapter-book — unusually thin. Single band (10-12). The Darwin-vs-tradition second layer is present but the thin OD suggests it may not be structurally embedded; conservative hold at 4.
fbd33b8a-7fbb-45d1-8f43-8e7b039ac14c,The Eyes and the Impossible,Dave Eggers,5,4,drop-to-4,3,"social-emotional (belonging and freedom), philosophical perspective (dogs POV as lens on human world), narrative/literary craft",n/a,"Three doors: social-emotional, philosophical perspective, narrative craft. No subject tags confirmed. Does not reach five-door threshold."
e6035f6d-fe19-4018-a253-97e023950147,The Fantastic Undersea Life of Jacques Cousteau,Dan Yaccarino,5,4,drop-to-4,5,"marine biology/oceanography, conservation, biography, filmmaking/visual storytelling, geography (ocean exploration)",no,Five doors confirmed by subjects. OD only 82ch at picture-book density — delivery too thin for structural second-layer embedding. Inspiring biography at picture-book density.
33d7446f-af57-4170-90f6-6f3789f8b710,The First State of Being,Erin Entrada Kelly,5,4,drop-to-4,3,"narrative science fiction (time travel), social-emotional, mystery/detective structure",n/a,"Three doors: science fiction, social-emotional, mystery. No subject tags confirmed. Does not reach five-door threshold on available evidence."
b8f858b3-dc9e-4559-88ff-a71c1a24a52f,The Five Sides of Marjorie Rice: How an Amateur Mathematician Discovered New Shapes,Amy Alznauer,5,4,drop-to-4,4,"geometry/tessellation mathematics, women in mathematics history, sociology of amateur science, biography",no,"Four doors: geometry, gender in math, amateur science, biography. Second layer fails: the mathematical discovery (pentagonal tilings) is the books explicit subject, not a layer the older reader discovers — the same tiles reveal their mathematical significance as stated knowledge rather than structurally embedded re-reading."
6091c39a-c911-41b8-ae25-00f48e5c470e,The Fourteenth Goldfish,Jennifer L. Holm,5,4,drop-to-4,4,"biology (aging, jellyfish immortality), social-emotional (family across generations), narrative structure, science as plot catalyst",n/a,"Four doors: biology, social-emotional, narrative, science. Single band (10-12). The science of aging is plot-catalyst rather than a domain the book opens for substantive engagement; social-emotional and narrative dominate."
e51b27a0-3ab6-4a9a-adeb-3419d475c92e,The Friendship Train: A True Story of Helping and Healing After World War II,Debbie Levy,5,4,drop-to-4,4,"WWII post-war recovery (US and France), humanitarian aid history, American history, cross-cultural friendship",no,"Four doors: post-war history, humanitarian aid, American history, cross-cultural connection. Early-reader format; friendship train narrative delivered in linear humanitarian-hope sequence."
b920893f-d8bc-4cbf-9d85-7d18dea16f49,The Girl Who Drew Butterflies,Joyce Sidman,5,4,drop-to-4,5,"entomology, scientific illustration as historical documentation, women in science (17th century), European natural history, biography",no,Five subjects confirmed. Single band (10-12). OD 123ch. The scientific-documentation-through-illustration reading requires the reader to bring historical frame from outside the book; the second layer is constructed rather than naturally embedded.
9b82155c-7913-4822-85d2-d86bf59254ee,The Girl Who Thought in Pictures,Julia Finley Mosca,5,4,drop-to-4,4,"autism and neurodivergence, animal science, biography, science of visual thinking",no,"Four doors: neurodivergence, animal science, biography, visual cognition. Second layer fails: inspiring representation narrative delivered explicitly; cognitive-difference framing is the books stated subject throughout."
2c68c17c-61c6-4e77-a192-3442d52b8eba,The Great Fire,Jim Murphy,5,4,drop-to-4,4,"urban history (1871 Chicago), fire science and urban infrastructure, social response to disaster, biography (multiple figures)",n/a,"Four doors: urban history, fire science, infrastructure, biography. Single band (10-12). Strong narrative nonfiction; does not reach five-door threshold."
f39b3106-fb3e-489b-90f7-e610081fcc52,The Great Kapok Tree,Lynne Cherry,5,4,drop-to-4,5,"rainforest ecology and biodiversity, environmental ethics, conservation science, geography (Amazon), social-emotional",no,"Five doors: ecology, ethics, conservation, geography, social-emotional. Second layer fails: each animal explicitly states what the tree means for their survival — both ecology and conservation ethics are stated at every reading age, not discovered by re-reading."
a67ffa2a-5ddb-43ef-95ee-702572c3a7a3,The Great Lakes: Our Freshwater Treasure,Barb Rosenstock,5,4,drop-to-4,3,"freshwater ecology, Great Lakes geography and natural history, water science and environmental history",n/a,"Three doors: freshwater ecology, geography, water science. Early-reader survey nonfiction; does not reach five-door threshold."
3ed5cb33-d727-4358-a28e-59f861a4ccfb,The History of We,Nikkolas Smith,5,3,drop-to-3,2,"American history and diversity, civic identity",n/a,Two doors: American history and civic identity. No subject tags confirmed. Concept picture-book about Americas diverse communities; singular idea without cross-domain substantive reach.
64b561f6-80ac-4bcc-b8b8-48831eaedb7a,The Honey Bee,Kirsten Hall,5,3,drop-to-3,3,"bee biology and ecology, poetry and language arts, natural cycles",n/a,"Three doors at picture-book density: bee science, poetry, natural cycles. Two-band span only (3-4, 5-6). Concept picture-book; does not carry the Artisan band with substantive depth."
d82370df-abda-4756-ba5b-fc636779146d,"The Iguanodon's Horn: How Two Centuries of Mystery, Mistakes, and Fossil Fixes Changed the Way We Look at Dinosaurs",Sean Rubin,5,5,hold-5,4,"paleontology, history of science (error and correction over two centuries), scientific methodology (how knowledge evolves), dinosaur biology",yes,"Four doors with exceptional second-layer depth (Where the Wild Things Are precedent). Second layer holds: at 5-6 reads as fun story of scientists getting the dinosaurs wrong for 200 years; at 7-9 the same fossil record reveals the epistemology of science — how scientific knowledge accumulates, why errors persist, and how correction happens — a fundamentally different reading of the same bones."
f7aebc9f-6d92-4da4-9de8-610f8423081b,The Iridescence of Birds,Patricia MacLachlan,5,5,hold-5,5,"art history (Matisse and color theory), ornithology and bird color science, biography, visual art and illustration, French history",yes,"Five integrated doors: art history, bird science, biography, visual art, history. Second layer holds: at 5-6 reads as beautiful book about a boy who loved birds and color; at 7-9 the birds become the literal source code for Matisses mature color palette — same iridescent feathers, fundamentally different meaning (nature as aesthetic inheritance)."
4b583c71-917b-4d6e-a693-f37ea19f85e4,The Last Mapmaker,Christina Soontornvat,5,4,drop-to-4,3,"historical fiction and mapmaking, Southeast Asian geography, identity and authenticity under social class pressure",n/a,"Three doors: historical fiction, geography, identity. No subject tags confirmed. Does not reach five-door threshold on available evidence."
1ae3aa56-373d-4ff4-ae95-37b15b2c7963,The Lemonade War,Jacqueline Davies,5,3,drop-to-3,3,"economics and business math, sibling social-emotional dynamics, narrative structure",n/a,"Three doors: economics/math, social-emotional, narrative. Single band (7-9). Limited cross-domain scope; the economics door is real but narrow alongside the personal sibling story."
e7fc8657-cae3-4088-859c-47b93192a59a,The Longitude Prize,Joan Dash,5,4,drop-to-4,5,"navigation history, clockmaking and precision technology, maritime history and astronomy, British history, competition and political economy",no,"Five doors: navigation, technology, maritime history, astronomy, political economy. Single band (10-12). Harrisons biography delivers the longitude problem as problem-solving narrative; the imperial-power layer is present but not structurally embedded as a re-reading discovery."
7fb8eb2e-b322-41a1-a5c7-90af54aecb92,The Lost City of Z (Young Readers Edition),David Grann,5,4,drop-to-4,5,"Amazon geography and exploration, British colonial history, biography, anthropology and indigenous peoples, adventure narrative",no,"Five subjects confirmed. OD only 84ch — extremely thin. Single band (10-12), advanced. Too thin to confirm structural second-layer embedding."
7895644f-0f3c-4a9a-b591-662adc18f8f5,"The Mona Lisa Vanishes: A Legendary Painter, a Shocking Heist, and the Birth of a Global Celebrity",Nicholas Day,5,4,drop-to-4,4,"art history (Mona Lisa and da Vinci), heist and detective narrative, French history, media history",no,"Four doors: art history, heist narrative, French history, media history. Second layer fails: the subtitle (Birth of a Global Celebrity) announces the media-theory thesis explicitly — both the heist drama and the celebrity-manufacturing argument are the books stated subject, not a layer the older reader discovers."
136580be-f8f4-4eec-a195-e71b9ca2f2a0,The Most Magnificent Thing,Ashley Spires,5,5,hold-5,5,"engineering process and iterative design, frustration tolerance, design thinking and growth mindset, gender (girl as engineer), social-emotional (perfectionism and acceptance)",yes,"Per rubric: The Most Magnificent Thing is the Score 5 anchor. Reads as story at 4, as engineering frame at 7, as work-life metaphor at 10. Rubric-locked at 5."
0213585d-c9a7-462d-bd21-eeb89968e743,The Parker Inheritance,Varian Johnson,5,4,drop-to-4,3,"historical mystery and detective reasoning, American racial history, family secrets and inheritance",n/a,"Three doors: mystery, racial history, family narrative. Single band (10-12). No subject tags confirmed. Does not reach five-door threshold."
0791ad02-190d-477f-8bc8-14d8940c5c87,The Pecan Sheller,Lupe Ruiz-Flores,5,4,drop-to-4,3,"migrant farmworker labor history, Mexican American cultural history, social justice",n/a,"Three doors: labor history, cultural history, social justice. No subject tags confirmed. Does not reach five-door threshold."
3d726590-8045-4247-8e6a-3e856186450a,The Penderwicks on Gardam Street,Jeanne Birdsall,5,3,drop-to-3,2,"social-emotional (family dynamics, friendship), narrative structure",n/a,Two doors: social-emotional and narrative. Single subject (social-emotional) confirmed. Beloved cozy family novel with minimal cross-domain reach; does not carry the Artisan band substantively.
92398cb1-40ed-4273-bc03-56119e5731e5,The Promise,Nicola Davies,5,4,drop-to-4,5,"urban ecology (tree planting and city transformation), social-emotional (generativity and promise), geography, visual art and illustration, environmental science",no,Five subjects confirmed. Second layer fails: the promise-as-generativity metaphor and urban ecology transformation are explicitly stated in the books title and resolution — both layers accessible simultaneously to all readers.
6363a142-48a5-4cd7-be35-05a1b5cbe36f,The Search for the Giant Arctic Jellyfish,Chloe Savage,5,4,drop-to-4,4,"marine biology (jellyfish), Arctic ecology, scientific fieldwork methodology, geography",n/a,"Four doors: marine biology, Arctic ecology, fieldwork methodology, geography. Early-reader format limits depth. Does not confirm five-door threshold."
15cbccb9-2acd-44af-9312-01d3e4f2e0f8,The Shortest Day,Susan Cooper,5,4,drop-to-4,4,"astronomy (winter solstice), cultural history of solstice celebrations, geography, poetry and language arts",no,Four subjects confirmed. OD only 120ch at picture-book density. Concept picture-book about winter solstice; four doors but too thin for second-layer structural embedding.
727df2ff-83ef-4837-9fca-26dd0abbca2a,The Six (Young Readers Edition): The Untold Story of America's First Women Astronauts,Loren Grush,5,4,drop-to-4,4,"space history, womens history, biography (six subjects), engineering and astronaut training",n/a,"Four doors: space history, gender history, biography, engineering. Single band (10-12). Multi-biography format; does not confirm five-door threshold on distinct substantive domains."
a91f8ae6-8fb6-43cd-9181-24d896e9bd19,The Snail and the Whale,Julia Donaldson,5,4,drop-to-4,4,"ocean ecology, geography, rhyme/language arts, social-emotional (small creature/big world)",no,"Per rubric: The Snail and the Whale is the 4 anchor. Second layer minimal — the rescue arc is fully visible at the target age. Genuinely strong, multi-domain, well-crafted. Solid 4."
ee65fccd-ba74-498f-887b-acfd3d7ae998,The Undefeated,Kwame Alexander,5,5,hold-5,5,"Black American history, poetry and literary craft, visual art, social-emotional (resilience and pride), civil rights history",yes,"Five integrated doors: Black history, poetry, visual art, social-emotional, civil rights. Second layer holds: at 7-9 reads as a powerful tribute to Black American resilience; at 10-12 the specific historical allusions embedded in the verse — figures named and moments referenced — become legible as a dense network of historical knowledge the younger reader senses but cannot decode. Same poem, different historical legibility."
5577338e-7f22-437b-8bd0-63b21ee6375b,The Vanishing of Lake Peigneur: A Graphic Novel Based on a True Story,Allan Wolf,5,4,drop-to-4,4,"earth science and geology (salt mine and lake drainage), industrial disaster science, Louisiana history, environmental consequences",no,"Four doors: geology, industrial disaster, Louisiana history, environment. No subject tags confirmed. Second layer possible (systems failure vs. disaster drama) but not structurally confirmed without subject data."
773a213f-f1ed-4df8-9a6a-f400de573c50,The Water Princess,Susan Verde,5,4,drop-to-4,4,"water scarcity and access, African geography, environmental science, social-emotional",no,Four subjects confirmed. OD only 95ch at picture-book density. Water-walk narrative states the scarcity message explicitly; thin delivery limits structural second-layer embedding.
0eaac382-2d4b-41a1-89a4-62f9e8d8f105,The Westing Game,Ellen Raskin,5,5,hold-5,4,"mystery and detective puzzle-solving, American capitalism and identity reinvention, social dynamics (diverse cast), literary intertextuality (A Wrinkle in Time)",yes,"Four doors with exceptional second-layer depth (Where the Wild Things Are precedent). Second layer holds: at 10-12 reads as a brilliantly constructed mystery puzzle; at older re-reading the same scenes reveal a satire of American identity — Sam Westing inhabits multiple personas, each heir embodies a version of the American dream, and the game itself is a commentary on inheritance and reinvention. Same mystery, fundamentally different social meaning."
73168aac-5d27-49ac-935c-e89ab5f4da84,The Witch of Blackbird Pond,Elizabeth George Speare,5,4,drop-to-4,4,"American colonial history, Puritan religious culture, womens independence in colonial context, historical fiction craft",n/a,"Four doors: colonial history, religion, gender, historical craft. Single band (10-12). Single subject (history) confirmed. Linear historical narrative at 4."
81ad82ba-60b4-4d23-b774-cf8839308b6f,The Yellow Bus,Loren Long,5,3,drop-to-3,2,"social-emotional (purpose and transitions), community and belonging",n/a,Two doors: social-emotional and community. No subject tags confirmed. Picture-book concept about finding purpose and place; narrow domain scope. Also flagged in Item J for text density confirmation.
723695f6-6f46-46a9-ace7-489368e8a998,There Was a Party for Langston,Jason Reynolds,5,4,drop-to-4,3,"African American literary history, biography (Langston Hughes and peers), poetry/literary culture",n/a,"Three doors: literary history, biography, poetry culture. No subject tags confirmed. Literary biography at picture-book density; does not reach five-door threshold."
0da844c8-595c-4ea1-8b65-b35070016b97,They Called Us Enemy,George Takei,5,4,drop-to-4,5,"Japanese American incarceration, civil liberties, WWII American history, memoir and testimony, childhood experience of systemic injustice",no,"Five doors: incarceration history, civil liberties, WWII, memoir, childhood testimony. Single band (10-12). Delivers all layers in linear personal testimony sequence; calibrates with Mama Miti anchor (multi-domain reach, linear delivery)."
16a917e6-21c1-4d6f-98d7-7db99bd63f3b,Thunder Cake,Patricia Polacco,5,3,drop-to-3,3,"social-emotional (fear and courage), intergenerational relationship, cooking/cultural recipe",n/a,"Three doors at picture-book density: social-emotional, intergenerational, cooking. Second layer absent: the fear-of-thunder arc is fully decoded at 3-4; the cake-baking process is the mechanism for courage, stated explicitly. No different meaning at older reading."
6dfde4e8-3ea9-4721-b5b7-c7f85aadd8e9,Tiny Creatures: The World of Microbes,Nicola Davies,5,3,drop-to-3,3,"microbiology, math (scale and quantity), ecology",n/a,"Three doors at picture-book density: microbiology, math, ecology. OD only 110ch. Concept book about the microbial world — single idea (microbes are everywhere and do important work) executed with craft. Calibrates with Press Here anchor for concept books where the concept is the book."
3f342aec-3941-4d69-ab06-02534d97bcae,Tops and Bottoms,Janet Stevens,5,3,drop-to-3,3,"folk tale narrative structure, agriculture and plant biology (tops and bottoms), trickster/cleverness theme",n/a,"Three doors at picture-book density: folk tale, botany, trickster narrative. The tops-and-bottoms agricultural trick is clever but singular; second layer absent — the trick is the punchline at every age."
